ID,date_time,lat,lon,depth(km),magnitude,origin
18254801,2018-02-14T194345.46,42.8467,13.0565,9.9,ML1.0,4 km SE Preci (PG)
18254881,2018-02-14T194453.95,43.1407,11.0192,9.7,ML1.6,1 km N Montieri (GR)
18254891,2018-02-14T195300.03,42.8857,13.1482,10.8,ML1.0,1 km SW Castelsantangelo sul Nera (MC)
18254941,2018-02-14T200436.14,42.4991,3.40189,0.5,ML1.6,7 km SE Campotosto (AQ)
18255011,2018-02-14T201921.48,38.1133,14.9483,7.9,ML1.8,2 km NW Librizzi (ME)
18255071,2018-02-14T202036.45,42.7827,12.9588,9.4,ML1.1,5 km SE Cerreto di Spoleto (PG)
18255131,2018-02-14T204844.02,42.9927,13.048.,5,ML0.9,3 km E Monte Cavallo (MC)
18255201,2018-02-14T205211.88,42.8428,13.2433,15,ML0.7,7 km W Montegallo (AP)
18255231,2018-02-14T210745.17,37.6553,14.8845,15.6,ML1.7,2 km NE Biancavilla (CT)
18255281,2018-02-14T211445.57,42.6303,13.3515,0.9,ML0.8,5 km E Amatrice (RI)
18255301,2018-02-14T214516.26,42.7195,12.6877,9.9,ML1.1,5 km W Spoleto (PG)
18255371,2018-02-14T215105.15,43.3262,12.5957,10.5,ML1.4,3 km SE Gubbio (PG)
18255411,2018-02-14T215343.74,42.3587,13.2867,9.8,ML1.0,3 km SE Scoppito (AQ)
18255421,2018-02-14T215508.92,42.3667,13.2657,9.5,ML1.1,1 km SE Scoppito (AQ)
18255541,2018-02-14T222902.36,42.9072,13.1911,5.5,ML1.2,3 km E Castelsantangelo sul Nera (MC)
18255581,2018-02-14T230337.89,38.8483,15.3892,207.3,ML2.7,Isole Eolie (Messina)
18255651,2018-02-14T230430.5,42.8072,13.1211,0.3,ML1.0,3 km NE Norcia (PG)
18255681,2018-02-14T231219.92,42.8231,2.78359,0.1,ML0.9,1 km E Campello sul Clitunno (PG)
18255711,2018-02-14T235723.13,42.4887,13.3565,11.7,ML0.6,6 km SE Capitignano (AQ)
18255761,2018-02-15T010407.25,43.0615,13.0242,8.2,ML1.2,3 km NW Pieve Torina (MC)
18255811,2018-02-15T010655.7,42.7992,13.1493,9.9,ML0.9,5 km E Norcia (PG)
18255891,2018-02-15T013002.19,42.7287,13.2333,10,ML1.2,4 km NW Accumoli (RI)
18255951,2018-02-15T014020.23,42.8562,13.0128,10.7,ML1.0,3 km SW Preci (PG)
18255991,2018-02-15T024729.05,42.7743,13.2593,11.1,ML0.8,3 km W Arquata del Tronto (AP)
18256041,2018-02-15T032117.15,42.6938,13.0088,10.1,ML1.3,3 km S Cascia (PG)
18256101,2018-02-15T033618.21,43.0117,13.0202,8.5,ML1.8,2 km NE Monte Cavallo (MC)
18256161,2018-02-15T035127.72,43.0092,13.0252,8.6,ML2.0,2 km NE Monte Cavallo (MC)
18256211,2018-02-15T035522.8,43.0698,13.0387,8.6,ML0.8,2 km SW Muccia (MC)
18256251,2018-02-15T042359.3,43.0413,12.9868,14.5,ML0.6,4 km SE Serravalle di Chienti (MC)
18256431,2018-02-15T052957.48,42.8547,13.0225,10.6,ML1.0,3 km SW Preci (PG)
18256481,2018-02-15T053403.42,42.6435,13.3153,9.4,ML0.9,3 km NE Amatrice (RI)
18256511,2018-02-15T053935.1,42.7855,13.1197,9.9,ML1.5,2 km E Norcia (PG)
18256571,2018-02-15T055541.1,42.8017,12.8202,11.1,ML1.1,4 km SE Campello sul Clitunno (PG)
18256691,2018-02-15T060908.83,42.7868,13.1232,10.4,ML1.2,3 km E Norcia (PG)
18256821,2018-02-15T065159.67,42.8548,13.0278,10.1,ML1.7,3 km SW Preci (PG)
18257111,2018-02-15T082753.06,46.3212,13.5522,4.7,ML2.1,Confine Italia-Slovenia (SLOVENIA)
18257191,2018-02-15T083128.34,42.8572,13.0241,0.7,ML1.5,3 km SW Preci (PG)
18257351,2018-02-15T085422.99,45.4148,6.38021,6,ML2.0,France
18257601,2018-02-15T092915.48,42.6857,13.3027,12.3,ML1.4,5 km E Accumoli (RI)
18257821,2018-02-15T101732.87,42.8161,3.05279,0.7,ML1.2,4 km NW Norcia (PG)
18258021,2018-02-15T114605.43,42.7397,13.2365,11,ML1.3,5 km N Accumoli (RI)
18258301,2018-02-15T122429.46,42.6591,3.30029,0.9,ML1.4,3 km N Amatrice (RI)
18258421,2018-02-15T124757.82,37.8613,14.9758,27.6,ML2.0,3 km SE Randazzo (CT)
18258461,2018-02-15T125406.02,42.7758,13.2903,15.2,ML0.6,1 km W Arquata del Tronto (AP)
18258551,2018-02-15T133058.42,37.8312,14.9613,30.3,ML1.7,5 km S Randazzo (CT)
18258581,2018-02-15T133147.97,44.8637,0.010811,0.1,ML1.3,4 km SW Prali (TO)
18258641,2018-02-15T134418.09,43.0125,13.0223,6.2,ML1.3,3 km NE Monte Cavallo (MC)
18258671,2018-02-15T135053.21,37.8314,0.96273,0.9,ML1.9,6 km S Randazzo (CT)
18258821,2018-02-15T135832.7,42.7131,3.03631,0.2,ML1.2,2 km E Cascia (PG)
18258891,2018-02-15T140725.97,43.1447,12.9952,10.6,ML1.0,4 km E Sefro (MC)
18259041,2018-02-15T143923.31,37.8598,14.9958,29.7,ML2.0,5 km E Randazzo (CT)
18259121,2018-02-15T145252.54,38.1617,15.7345,10.9,ML1.6,2 km SW Laganadi (RC)
18259131,2018-02-15T151434.53,42.5457,13.3468,11,ML2.7,2 km SW Campotosto (AQ)
18259291,2018-02-15T153738.52,43.2697,12.7523,10.9,ML0.9,3 km S Fossato di Vico (PG)
18259401,2018-02-15T155305.34,42.9178,13.1357,9.7,ML1.2,3 km NW Castelsantangelo sul Nera (MC)
18259451,2018-02-15T155559.51,43.0148,13.0188,7.7,ML1.3,3 km NE Monte Cavallo (MC)
18259501,2018-02-15T160458.33,42.7141,3.2221,0.7,ML1.4,3 km NW Accumoli (RI)
18259681,2018-02-15T165004.46,42.9827,13.0302,8,ML1.2,3 km SE Monte Cavallo (MC)
18259751,2018-02-15T165127.75,42.9545,13.0418,6.9,ML1.1,5 km NW Visso (MC)
18259881,2018-02-15T174202.07,42.5472,13.3485,10.2,ML1.2,2 km SW Campotosto (AQ)
18259981,2018-02-15T181325.9,42.9972,13.0053,8.5,ML1.6,Monte Cavallo (MC)
18260191,2018-02-15T184912.71,42.9321,3.0479.,1,ML1.3,3 km W Visso (MC)
18260231,2018-02-15T191601.29,40.3657,15.0633,21.8,ML3.1,2 km NE Ogliastro Cilento (SA)
18260291,2018-02-15T193618.29,43.0077,13.0218,8,ML1.2,2 km NE Monte Cavallo (MC)
18260361,2018-02-15T194446.95,43.2782,12.9541,0.8,ML1.7,3 km N Esanatoglia (MC)
18260451,2018-02-15T195612.6,42.9877,13.0262,8.9,ML1.9,2 km E Monte Cavallo (MC)
18260541,2018-02-15T204911.71,42.9893,13.0332,9.4,ML0.6,3 km E Monte Cavallo (MC)
18260581,2018-02-15T205256.88,42.9727,13.0417,8.9,ML1.1,4 km SE Monte Cavallo (MC)
18260641,2018-02-15T210554.62,43.6183,11.0153,10.3,ML0.7,4 km E Castelfiorentino (FI)
18260691,2018-02-15T221333.76,42.8447,12.9948,10.7,ML1.2,5 km SW Preci (PG)
18260791,2018-02-15T235757.03,42.8447,12.9877,10.6,ML1.4,6 km SW Preci (PG)
18260871,2018-02-16T004541.09,42.8033,13.2521,0.5,ML0.9,5 km NW Arquata del Tronto (AP)
18260951,2018-02-16T010754.51,43.6187,11.0235,10.3,ML1.2,4 km E Castelfiorentino (FI)
18260991,2018-02-16T013614.19,44.5487,9.3854.,8,ML2.3,2 km N Rezzoaglio (GE)
18261061,2018-02-16T015141.04,42.6248,12.8048,15.2,ML1.3,1 km E Ferentillo (TR)
18261121,2018-02-16T021359.67,42.7827,12.7295,10.1,ML1.4,5 km N Spoleto (PG)
18261231,2018-02-16T023910.09,42.8038,13.2557,11,ML1.4,5 km NW Arquata del Tronto (AP)
18261311,2018-02-16T024640.48,42.8295,13.0773,9.9,ML0.8,4 km NW Norcia (PG)
18261471,2018-02-16T034911.41,42.8693,12.9391,0,ML1.4,2 km SE Sellano (PG)
18261531,2018-02-16T035810.06,42.5338,13.3641,1,ML1.1,3 km S Campotosto (AQ)
18261791,2018-02-16T051310.72,42.7948,13.2627,9.9,ML1.3,4 km NW Arquata del Tronto (AP)
18261871,2018-02-16T051827.21,42.9207,13.0492,11,ML1.6,3 km W Visso (MC)
18262241,2018-02-16T073844.21,44.8638,7.01231,1,Md1.5,4 km SW Prali (TO)
18262331,2018-02-16T075010.51,44.8657,7.01581,1.5,ML2.3,4 km SW Prali (TO)
18262381,2018-02-16T075353.7,44.8712,7.02211,0.2,ML1.4,3 km SW Prali (TO)
18262481,2018-02-16T080330.82,38.2188,15.0358,11,ML1.4,Costa Siciliana nord-orientale (Messina)
18262511,2018-02-16T080425.75,43.0002,11.1502,10.3,ML1.6,2 km SW Roccastrada (GR)
18262631,2018-02-16T080859.21,44.8712,7.01421,1,Md0.9,4 km SW Prali (TO)
18263051,2018-02-16T092525.91,43.0487,13.0393,10.7,ML0.6,1 km W Pieve Torina (MC)
18263151,2018-02-16T093837.05,43.9898,11.9088,9.1,ML1.6,1 km S Galeata (FC)
18263301,2018-02-16T101556.46,42.7197,13.1263,12.4,ML0.9,9 km SE Norcia (PG)
18263671,2018-02-16T112148.52,39.7797,15.5733,"293.6BULLETIN-INGVML4.0--Costa Calabra nord-occidentale (Cosenza)
",ML4.0,Costa Calabra nord-occidentale (Cosenza)
18263821,2018-02-16T114153.42,43.0128,13.0205,8.9,ML1.3,3 km NE Monte Cavallo (MC)
18263881,2018-02-16T115253.59,42.9762,13.0807,9.9,ML1.6,5 km N Visso (MC)
18264031,2018-02-16T120117.14,42.8178,13.0923,11,ML1.4,3 km N Norcia (PG)
18264101,2018-02-16T121314.31,42.9518,13.0308,11.4,ML0.8,5 km W Visso (MC)
18264161,2018-02-16T122446.32,42.7998,13.4647,13.3,ML0.9,6 km NE Acquasanta Terme (AP)
18264221,2018-02-16T122711.42,44.4321,1.18732,8.8,ML1.9,3 km SW Monte San Pietro (BO)
18264311,2018-02-16T123744.55,42.4882,13.3582,13.1,ML1.0,6 km SE Capitignano (AQ)
18264361,2018-02-16T124934.14,42.9142,13.0447,10.6,ML1.0,4 km N Preci (PG)
18264451,2018-02-16T130622.51,42.9943,13.0717,9.8,ML0.8,5 km SW Fiordimonte (MC)
18264601,2018-02-16T131958.62,42.7305,13.1722,10.8,ML0.9,7 km NW Accumoli (RI)
18264641,2018-02-16T131958.6,44.8858,7.01112,0.7,ML0.8,3 km W Prali (TO)
18264751,2018-02-16T133547.85,42.8102,13.2708,15.4,ML0.8,5 km NW Arquata del Tronto (AP)
18264981,2018-02-16T142831.35,38.1702,15.7278,9.5,ML1.7,1 km W Laganadi (RC)
18265061,2018-02-16T144258.01,43.3475,13.2548,7.1,ML1.3,4 km SE Cingoli (MC)
18265121,2018-02-16T144521.23,41.9313,15.7675,18.6,ML2.1,Costa Garganica (Foggia)
18265411,2018-02-16T162402.17,44.1022,8.09757,0.4,ML0.7,2 km SW Zuccarello (SV)
18265531,2018-02-16T170708.92,42.7332,13.2472,12.7,ML1.4,4 km N Accumoli (RI)
18265691,2018-02-16T172406.78,45.4032,6.31051,1,ML1.5,France
18265741,2018-02-16T172625.5,42.8828,13.1612,11.8,ML1.2,2 km SE Castelsantangelo sul Nera (MC)
18265801,2018-02-16T173550.07,45.7808,11.0433,12.1,ML0.9,4 km NE Ala (TN)
18265871,2018-02-16T174750.77,42.6777,13.2355,12.1,ML1.7,2 km SW Accumoli (RI)
18266031,2018-02-16T180507.6,42.6782,13.2338,11.7,ML1.5,2 km SW Accumoli (RI)
18266221,2018-02-16T182156.44,37.5992,14.9297,6.8,ML1.8,3 km NE Paternт (CT)
18266251,2018-02-16T184539.04,42.8072,13.1422,12.7,ML0.8,4 km E Norcia (PG)
18266401,2018-02-16T190031.71,42.7915,13.1162,10.8,ML1.0,2 km E Norcia (PG)
18266471,2018-02-16T190256.33,41.6592,14.3132,9.9,ML1.0,3 km NW Sessano del Molise (IS)
18266501,2018-02-16T191846.27,44.4302,9.84889,0.3,ML2.0,6 km NW Pontremoli (MS)
18266541,2018-02-16T193529.41,42.6565,13.2423,13.8,ML1.0,4 km S Accumoli (RI)
18266581,2018-02-16T193952.93,42.7072,13.2721,0.2,ML1.0,2 km NE Accumoli (RI)
18266631,2018-02-16T194743.97,42.9311,3.12379,0.8,ML2.2,2 km SW Ussita (MC)
18266851,2018-02-16T202233.3,42.8877,12.9731,0.7,ML1.0,4 km E Sellano (PG)
18267041,2018-02-16T205306.,38.1071,5.17859,0.7,ML1.2,1 km SE Rodм Milici (ME)
18266981,2018-02-16T205319.41,38.1047,15.1828,9.8,ML2.0,1 km SE Rodм Milici (ME)
18267131,2018-02-16T210611.44,42.8722,13.1767,10.7,ML1.4,3 km SE Castelsantangelo sul Nera (MC)
18267201,2018-02-16T210821.96,44.3033,10.7247,9.2,ML1.6,1 km SW Lama Mocogno (MO)
18267291,2018-02-16T211350.6,42.4933,13.4022,9.7,ML1.9,8 km SE Campotosto (AQ)
18267381,2018-02-16T213309.76,41.7382,13.6042,7.6,ML0.4,2 km NW Sora (FR)
18267411,2018-02-16T213408.69,42.5282,13.2827,14.1,ML1.3,2 km W Capitignano (AQ)
18267481,2018-02-16T213851.19,38.0947,15.1857,10.7,ML1.4,2 km SE Rodм Milici (ME)
18267631,2018-02-16T214954.54,42.6598,13.2478,8.9,ML1.1,4 km S Accumoli (RI)
18267711,2018-02-16T224912.63,42.6993,13.2143,12.2,ML1.1,3 km W Accumoli (RI)
18267821,2018-02-16T231853.21,45.4266,0.31751,0,ML1.4,France
18267981,2018-02-16T233150.2,38.1077,15.1858,9.8,ML1.9,1 km E Rodм Milici (ME)
18268011,"2018-02-16T233940.21200016.5586-97.727119.5SURVEY-INGV-AMwpd7.3--Oaxaca, Mexico [Land Mexico]
",16.5586,-97.727,119.5,-AMwpd7.3,"Oaxaca, Mexico [Land Mexico]"
18268031,2018-02-16T235656.08,42.9688,13.1728,9.4,ML1.6,4 km NE Ussita (MC)
18268161,2018-02-17T004242.14,38.1127,15.1742,8.5,ML1.4,Rodм Milici (ME)
18268171,2018-02-17T004718.35,42.7058,13.1595,11.2,ML1.0,7 km W Accumoli (RI)
18268261,2018-02-17T013011.59,38.1062,15.1751,0.2,ML1.4,1 km SE Rodм Milici (ME)
18268311,2018-02-17T013308.98,38.0998,15.1807,10.6,ML1.7,2 km SE Rodм Milici (ME)
18268411,2018-02-17T020712.68,38.8512,16.9572,3.6,ML1.4,Costa Ionica Crotonese (Crotone)
18268491,2018-02-17T023051.49,42.9305,13.0327,11,ML1.2,5 km W Visso (MC)
18268611,2018-02-17T032901.53,40.7497,15.4802,6.6,ML1.0,1 km SW Muro Lucano (PZ)
18268671,2018-02-17T035645.18,42.9987,12.8067,11,ML1.1,8 km SE Valtopina (PG)
18268811,2018-02-17T042228.85,38.1092,15.1672,9,ML0.8,Rodм Milici (ME)
18268851,2018-02-17T042721.27,42.6547,13.3062,11.5,ML1.9,3 km NE Amatrice (RI)
18269031,2018-02-17T045309.73,38.1111,5.18488,0.7,ML1.7,1 km E Rodм Milici (ME)
18269061,2018-02-17T045431.41,43.0038,13.0018,8.1,ML1.3,1 km N Monte Cavallo (MC)
18269141,2018-02-17T050641.47,44.8697,7.01671,1,ML0.9,4 km SW Prali (TO)
18269271,2018-02-17T054128.91,43.1797,13.0687,12,ML1.1,4 km S Castelraimondo (MC)
18269341,2018-02-17T054422.62,42.6565,13.2271,3.9,ML0.6,5 km SW Accumoli (RI)
18269401,2018-02-17T054820.74,43.1781,3.06981,2,ML1.6,4 km S Castelraimondo (MC)
18269491,2018-02-17T055212.99,42.8108,13.1065,10.8,ML0.8,2 km NE Norcia (PG)
18269721,2018-02-17T061635.34,42.9648,13.0438,8.4,ML1.3,5 km SE Monte Cavallo (MC)
18269781,2018-02-17T062534.55,42.8472,13.2343,13.6,ML0.3,8 km W Montegallo (AP)
18269881,2018-02-17T063904.16,42.9483,13.0253,10.8,ML1.1,5 km SE Monte Cavallo (MC)
18270261,2018-02-17T073121.69,42.7993,13.1045,10.8,ML0.9,1 km NE Norcia (PG)
18270371,2018-02-17T074734.85,46.2307,13.6268,8.1,ML1.6,Confine Italia-Slovenia (SLOVENIA)
18270501,2018-02-17T080001.02,42.8627,13.1137,10.1,ML1.3,5 km SW Castelsantangelo sul Nera (MC)
18270671,2018-02-17T082727.09,44.2285,11.8918,21.3,ML1.7,6 km S Faenza (RA)
18270981,2018-02-17T090310.14,38.0515,.94039.,8,ML1.1,4 km E Roccaforte del Greco (RC)
18271201,2018-02-17T091921.96,38.1293,15.1982,7.1,ML0.8,3 km SW Barcellona Pozzo di Gotto (ME)
18271141,2018-02-17T091958.52,42.8948,13.0283,11.2,ML0.9,2 km NW Preci (PG)
18271331,2018-02-17T093053.44,42.9018,13.1645,11.9,ML0.8,1 km NE Castelsantangelo sul Nera (MC)
18271351,2018-02-17T093105.67,43.0273,13.0427,9.3,ML1.6,2 km SW Pieve Torina (MC)
18271521,2018-02-17T101526.16,42.8102,13.1092,11.1,ML1.5,2 km NE Norcia (PG)
18271571,2018-02-17T101735.96,43.4252,12.5747,9.8,ML0.6,7 km SW Cantiano (PU)
18271641,2018-02-17T102602.78,42.8025,13.1152,10.2,ML1.1,2 km NE Norcia (PG)
18271881,2018-02-17T104513.55,42.4987,13.3957,9.9,ML1.4,7 km SE Campotosto (AQ)
18271971,2018-02-17T105909.16,43.0392,12.9908,12.6,ML0.7,5 km SE Serravalle di Chienti (MC)
18272161,2018-02-17T112101.21,42.7011,3.23311,0.7,ML0.8,1 km W Accumoli (RI)
18272401,2018-02-17T120926.29,42.5728,12.5598,7.1,ML1.7,5 km S San Gemini (TR)
18272491,2018-02-17T121406.36,42.5977,12.5337,6.6,ML0.8,2 km SW San Gemini (TR)
18272651,2018-02-17T123742.84,42.9187,13.1393,8.2,ML1.2,3 km NW Castelsantangelo sul Nera (MC)
18272891,2018-02-17T124803.86,42.6248,13.3285,12.5,ML2.5,3 km E Amatrice (RI)
18273081,2018-02-17T131245.89,42.8183,12.9715,10,ML0.7,4 km E Cerreto di Spoleto (PG)
18273121,2018-02-17T131351.42,42.6275,13.3213,10.3,ML1.7,3 km E Amatrice (RI)
18273261,2018-02-17T131842.59,42.6282,13.3321,3.3,ML1.1,4 km E Amatrice (RI)
18273391,2018-02-17T134205.96,42.7268,13.2117,10.8,ML1.0,5 km NW Accumoli (RI)
18273431,2018-02-17T134701.47,42.7323,13.2157,11,ML0.9,5 km NW Accumoli (RI)
18273571,2018-02-17T141755.54,42.9675,13.0547,11.4,ML0.4,5 km NW Visso (MC)
18273721,2018-02-17T144045.21,42.6542,13.2715,10.2,ML0.7,3 km NW Amatrice (RI)
18274021,2018-02-17T150338.57,42.8247,13.0345,10.1,ML1.2,6 km NW Norcia (PG)
18274081,2018-02-17T152234.53,36.5358,15.0717,0.7,ML1.8,Costa Siracusana (Siracusa)
18274131,2018-02-17T152536.07,42.6132,13.2718,10.3,ML1.7,2 km SW Amatrice (RI)
18274271,2018-02-17T154004.32,43.0921,3.05371,0,ML1.0,1 km NE Muccia (MC)
18274911,2018-02-17T164332.73,38.1638,15.7112,21.2,ML0.7,2 km SW Calanna (RC)
18275361,2018-02-17T175337.43,42.8483,13.0498,11.4,ML1.0,4 km S Preci (PG)
18275451,2018-02-17T175657.17,43.8442,12.0543,8.8,ML1.4,6 km E Bagno di Romagna (FC)
18275491,2018-02-17T180214.08,42.8803,13.0317,11.1,ML1.0,1 km W Preci (PG)
18275711,2018-02-17T183527.51,43.1465,13.0061,0.7,ML0.5,4 km SE Pioraco (MC)
18275751,2018-02-17T183836.1,42.8805,13.0303,11.1,ML0.8,1 km W Preci (PG)
18276081,2018-02-17T190255.21,45.7055,10.1902,36.3,ML2.6,2 km NE Gardone Val Trompia (BS)
18276441,2018-02-17T201233.8,43.0772,13.110.,7,ML0.6,2 km NE Pievebovigliana (MC)
18276471,2018-02-17T201913.6,38.7035,15.6752,160.7,ML2.1,"Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)"
18276581,2018-02-17T203731.01,42.9532,13.0813,13,ML1.4,2 km N Visso (MC)
18276621,2018-02-17T204419.21,42.8361,3.14281,0.8,ML0.5,6 km NE Norcia (PG)
18276681,2018-02-17T204957.71,41.8281,3.73439,0.4,ML0.7,5 km W Pescasseroli (AQ)
18276721,2018-02-17T213335.06,42.9803,13.0962,9.6,ML1.0,5 km NW Ussita (MC)
18276791,2018-02-17T213513.06,42.7143,13.2468,12.1,ML0.8,2 km N Accumoli (RI)
18276901,2018-02-17T214515.44,42.7131,3.22981,0.7,ML0.9,2 km NW Accumoli (RI)
18277041,2018-02-17T220933.91,42.9347,13.1122,10.2,ML1.6,2 km E Visso (MC)
18277281,2018-02-17T223359.24,38.1068,15.1833,10.5,ML1.7,1 km E Rodм Milici (ME)
18277491,2018-02-17T230523.32,43.4673,6.65931,8.1,ML3.0,Costa Francese (FRANCIA)
18277721,2018-02-17T233041.92,43.6383,6.73531,0.9,ML2.5,Near south coast of France [Land France]
18278231,2018-02-18T011347.,38.4771,4.8317.,9,-CTML3.4,Isole Eolie (Messina)
18278281,2018-02-18T014123.86,42.0433,13.5513,9.4,ML0.6,5 km S Celano (AQ)
18278391,2018-02-18T014832.24,38.1087,15.1782,10.4,ML1.0,1 km E Rodм Milici (ME)
18278411,2018-02-18T020558.07,37.4148,15.5752,34.7,ML1.9,Costa Catanese (Catania)
18278541,2018-02-18T024601.23,42.7405,13.1941,0.9,ML2.0,7 km NW Accumoli (RI)
18278701,2018-02-18T025803.08,37.7038,14.0473,28.9,ML2.9,3 km NE Resuttano (CL)
18278791,2018-02-18T030011.97,37.7228,14.0565,35.6,ML2.9,4 km SW Blufi (PA)
18278891,2018-02-18T030054.28,42.5118,12.9437,10.5,ML1.3,5 km E Poggio Bustone (RI)
18279351,2018-02-18T040750.2,44.2255,12.9118,6.5,ML2.0,"Costa Romagnola meridionale (Rimini, Forli-Cesena)"
18279611,2018-02-18T044722.54,43.5737,6.65071,5.9,ML3.2,Near south coast of France [Land France]
18279831,2018-02-18T052038.32,37.7568,14.0635,40.9,ML1.4,1 km W Blufi (PA)
18279861,2018-02-18T053151.32,42.5928,13.2523,11.2,ML2.0,5 km SW Amatrice (RI)
18279941,2018-02-18T053850.67,42.6242,13.3432,8.2,ML2.3,4 km E Amatrice (RI)
18280081,2018-02-18T060306.33,43.2361,2.56589,0.3,ML1.4,9 km NW Valfabbrica (PG)
18280131,2018-02-18T061423.62,47.2531,1.21381,0.1,ML2.0,"Confine Austria-Germania (AUSTRIA, GERMANIA)"
18280231,2018-02-18T063633.96,42.5825,13.2425,11,ML1.3,6 km N Montereale (AQ)
18280301,2018-02-18T064209.48,42.6483,13.2343,10.7,ML2.6,5 km W Amatrice (RI)
18280461,2018-02-18T064807.86,42.6623,13.2347,10.5,ML1.1,4 km SW Accumoli (RI)
18280901,2018-02-18T085622.66,43.9505,12.5073,9.6,ML1.3,"Costa Romagnola meridionale (Rimini, Forli-Cesena)"
18281041,2018-02-18T090709.67,42.5897,13.2752,12.4,ML1.5,5 km S Amatrice (RI)
18281151,2018-02-18T091102.26,42.9738,13.1257,10.5,ML0.9,3 km NW Ussita (MC)
18281261,2018-02-18T092448.81,42.7272,13.2037,11,ML1.1,5 km NW Accumoli (RI)
18281351,2018-02-18T093805.82,38.4903,14.7848,9.7,ML1.4,Isole Eolie (Messina)
18281391,2018-02-18T094704.88,42.7948,13.1582,9,ML1.3,5 km E Norcia (PG)
18281461,2018-02-18T094704.84,43.9552,12.4522,9.8,ML1.6,"Costa Romagnola meridionale (Rimini, Forli-Cesena)"
18281511,2018-02-18T095431.98,42.8507,13.0652,10.3,ML1.5,4 km SE Preci (PG)
18281801,2018-02-18T105134.23,42.8257,13.1727,10.7,ML0.9,7 km E Norcia (PG)
18281861,2018-02-18T110452.39,42.8948,12.9965,11,ML1.0,4 km W Preci (PG)
18281931,2018-02-18T110519.53,43.9097,11.7248,0.5,ML1.8,9 km E San Godenzo (FI)
18282001,2018-02-18T120114.11,38.6153,14.2927,10,ML1.6,Isole Eolie (Messina)
18282111,2018-02-18T132502.75,42.6622,13.2973,11.4,ML1.7,4 km N Amatrice (RI)
18282161,2018-02-18T133809.71,43.5156,.65616.,3,ML2.7,Near south coast of France [Land France]
18282251,2018-02-18T135938.34,42.7892,13.2648,12.1,ML2.2,3 km NW Arquata del Tronto (AP)
18282461,2018-02-18T150359.3,42.6753,13.2377,12.3,ML1.3,2 km SW Accumoli (RI)
18282531,2018-02-18T151611.5,42.8215,13.0372,10.9,ML1.5,6 km NW Norcia (PG)
18282561,2018-02-18T152058.61,42.9741,3.12489,0.9,ML1.2,3 km NW Ussita (MC)
18282871,2018-02-18T161918.74,42.7787,13.1372,9.9,ML1.6,4 km E Norcia (PG)
18283041,2018-02-18T171337.92,40.6667,16.0693,21.6,ML2.0,2 km SW San Chirico Nuovo (PZ)
18283111,2018-02-18T172024.81,40.6928,16.0617,26.3,ML1.7,2 km NW San Chirico Nuovo (PZ)
18283271,2018-02-18T182510.64,43.5577,6.64831,1.9,ML2.1,Near south coast of France [Land France]
18283501,2018-02-18T191649.39,38.0008,14.7162,7.9,ML1.7,3 km SE Alcara li Fusi (ME)
18283551,2018-02-18T192236.61,38.1393,15.1477,6.7,ML1.8,1 km W Terme Vigliatore (ME)
18283651,2018-02-18T195149.76,43.0642,13.0225,12.8,ML1.2,3 km SW Muccia (MC)
18283721,2018-02-18T201247.62,42.5948,13.3088,13.8,ML1.7,4 km SE Amatrice (RI)
18283801,2018-02-18T202037.92,42.4951,3.39781,1.4,ML1.4,7 km SE Campotosto (AQ)
18283881,2018-02-18T203435.1,42.7907,13.1337,11.6,ML1.3,3 km E Norcia (PG)
18283921,2018-02-18T205440.2,43.0585,13.0287,14.9,ML1.2,2 km NW Pieve Torina (MC)
18284001,2018-02-18T210721.52,42.8543,13.0598,10.4,ML1.8,3 km SE Preci (PG)
18284061,2018-02-18T211908.93,43.6148,6.72221,0.6,ML2.1,Near south coast of France [Land France]
18284181,2018-02-18T214102.61,42.8225,13.2263,9.2,ML1.4,8 km NW Arquata del Tronto (AP)
18284251,2018-02-18T222708.42,38.1063,15.1715,10.3,ML1.6,1 km S Rodм Milici (ME)
18284331,2018-02-18T224139.82,38.1067,15.1695,6.9,ML1.0,1 km S Rodм Milici (ME)
18284371,2018-02-18T224928.89,42.9643,13.1261,2.3,Md1.3,2 km NW Ussita (MC)
18284401,2018-02-18T233532.19,42.7007,13.2347,15.3,ML1.2,1 km W Accumoli (RI)
18284431,2018-02-19T002523.3,42.6248,13.2781,3.3,ML1.2,1 km SW Amatrice (RI)
18284501,2018-02-19T010839.17,38.4388,15.8557,10.5,ML1.6,"Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)"
18284671,2018-02-19T013206.35,44.8672,7.00711,0.1,ML1.4,4 km SW Prali (TO)
18284701,2018-02-19T015109.46,42.5312,13.3728,10,ML1.6,3 km S Campotosto (AQ)
18284771,2018-02-19T020519.15,42.6592,13.2485,12.1,ML1.4,4 km S Accumoli (RI)
18284861,2018-02-19T022225.63,42.6252,13.2737,12.8,ML1.5,1 km W Amatrice (RI)
18284941,2018-02-19T024348.89,42.9033,13.1283,10.8,ML1.8,2 km W Castelsantangelo sul Nera (MC)
18285081,2018-02-19T031532.4,41.7578,13.3552,9,ML1.0,1 km W Collepardo (FR)
18285131,2018-02-19T033327.61,42.8147,13.0833,10.3,ML1.7,3 km NW Norcia (PG)
